	LOR002C	LOR003C	LOR005C	LOR006C	LOR007C	LOR008C	LOR009C	LOR011C	LOR012C	LOR013C	LOR014C	LOR015C	LOR016C	LOR017C	LOR018C	LOR019C	LOR020C	LOR021C	LOR022C	LOR023C	LOR024C	LOR025C	LOR026C	LOR027C	LOR028C	LOR029C	LOR030C	LOR033C	LOR034C	LOR036C	LOR037C	LOR042C	LOR046C	LOR051C	LOR054C	LOR055C	LOR058C	LOR060C	LOR061C	LOR062C	LOR063C	LOR065C	LOR070C	LOR072C	LOR074C	LOR076C	LOR078C	LOR081C	LOR082C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR091C	LOR098C	LOR099C	LOR101C	LOR102C	LOR103C	LOR202C	LOR203C	LOR204C	LOR206C	LOR207C	LOR208C	LOR210C	LOR211C	LOR212C	LOR214C	LOR215C	LOR216C	LOR217C	LOR218C	LOR219C	LOR220C	LOR221C	LOR222C	LOR223C	LOR224C	LOR225C	LOR226C	LOR227C	LOR228C	LOR229C	LOR230C	LOR231C	LOR233C	LOR234C	LOR235C	LOR237C	LOR238C	LOR239C	LOR240C	LOR241C	LOR242C	LOR243C	LOR246C	LOR248C	LOR249C	LOR254C	LOR258C	LOR259C	LOR260C	LOR262C	LOR264C	LOR269C	LOR270C	LOR272C	LOR274C	LOR275C	LOR279C	LOR281C	LOR282C	LOR283C	LOR284C	LOR287C	LOR288C	LOR289C	LOR294C	LOR295C	LOR300C	LOR301C	LOR303C
LOR085C	0.326241447	0.290961214	0.435342622	0.422688207	0.445592185	0.370874597	0.483300695	0.326092773	0.450631164	0.715380977	0.276432375	0.274782419	0.370527485	0.396232829	0.735226121	0.520251621	0.310812304	0.427664986	0.413737687	0.355013961	0.260269895	0.362363891	0.73442364	0.331529037	0.5638709	0.532123043	0.499378676	0.223645637	0.266032274	0.218308169	0.382218692	0.260700426	0.292085142	0.2673568	0.393613103	0.35237249	0.702496531	0.541350671	0.651099433	0.366635487	0.335916354	0.411034207	0.398643642	0.381668408	0.410378258	0.307823722	0.654118342	0.572131544	0.306231544	0.379245385	0.513234672	0	0.214388024	0.493670068	0.426135031	0.465073448	0.42015391	0.524397576	0.486684313	0.437212791	0.398943207	0.50111883	0.518842416	0.513898564	0.348778521	0.533663086	0.365937165	0.352267334	0.373085762	0.432999585	0.446880895	0.274186938	0.479466524	0.432481408	0.48470973	0.305035423	0.336626877	0.513537316	0.408636036	0.477473624	0.328967493	0.359361509	0.501557431	0.334193568	0.342955685	0.397404182	0.453509995	0.422769395	0.339718846	0.51717769	0.244687058	0.344424235	0.365296992	0.40160526	0.695596485	0.537019868	0.313313324	0.478124959	0.321000475	0.554547279	0.497900856	0.429026689	0.513425536	0.435946483	0.328213926	0.43289479	0.490183826	0.426239817	0.30935473	0.389163918	0.489859782	0.460208017	0.679076409	0.483304372	0.312470771	0.586842774	0.336800933	0.459222338	0.497983278	0.304369339	0.427550326	0.51178353	0.409983803	0.415812373
LOR086C	0.333656282	0.30251232	0.46632261	0.444316215	0.492089275	0.42041165	0.53111956	0.343125735	0.483426444	0.728796223	0.32239052	0.26134167	0.356584672	0.435321036	0.709494447	0.518749733	0.297581962	0.468582091	0.374882444	0.352798076	0.266146696	0.345877672	0.720609925	0.379632175	0.56168646	0.457606949	0.536132761	0.206914109	0.301653296	0.201477818	0.336747954	0.271626905	0.324351079	0.287267403	0.332532169	0.370551818	0.69835693	0.505081093	0.643994433	0.402890658	0.356436898	0.428426067	0.426139283	0.432857853	0.364890008	0.329162185	0.645679384	0.56862443	0.351105759	0.342759075	0.468412155	0.214388024	0	0.450124187	0.46473113	0.476198689	0.458196201	0.568429506	0.511636403	0.422071251	0.448028319	0.531409873	0.567618334	0.464876547	0.369376509	0.512182407	0.337824069	0.34798121	0.342182905	0.467424093	0.482466666	0.335780245	0.529724248	0.479241329	0.530630248	0.341299143	0.275089726	0.478438947	0.440830636	0.524504478	0.310885312	0.39822585	0.550124637	0.416321867	0.367502713	0.424366243	0.503209098	0.472130572	0.359482841	0.564059689	0.265813866	0.374484925	0.394128317	0.444022959	0.700137349	0.487425165	0.326960457	0.520130755	0.37502839	0.604859533	0.548589318	0.461655721	0.562497282	0.411918503	0.357385207	0.477062085	0.538069484	0.467297598	0.300060268	0.438427813	0.439989621	0.502410604	0.664414909	0.487185261	0.370498157	0.587292595	0.353216742	0.503427838	0.491040464	0.347820529	0.399971127	0.557566502	0.440570419	0.454887841
LOR090C	0.561163137	0.533622808	0.67548997	0.635946968	0.687400711	0.650028494	0.722038799	0.528732813	0.686155627	0.752229774	0.556686895	0.488031076	0.525358798	0.630123758	0.685155085	0.589866127	0.494965371	0.63258383	0.396419156	0.580569268	0.52764623	0.415811634	0.741595079	0.575625818	0.537426479	0.494693525	0.732128733	0.454858575	0.519179975	0.457516152	0.43034024	0.500682878	0.524526596	0.493458143	0.421123011	0.631559301	0.612291642	0.582016348	0.666482542	0.624279561	0.570355466	0.634546574	0.579948541	0.654425825	0.388358566	0.512479247	0.645610431	0.480114606	0.579810593	0.480238102	0.544484012	0.493670068	0.450124187	0	0.654100114	0.560775111	0.648786088	0.763970669	0.686848042	0.44460708	0.67664994	0.74530793	0.757140391	0.372597775	0.575062806	0.472321952	0.519915279	0.525522562	0.471238798	0.654159863	0.668547148	0.581931101	0.725443563	0.670367006	0.720942022	0.553653644	0.434325075	0.525224527	0.645741009	0.718183022	0.510510738	0.624785342	0.740561417	0.642842612	0.610761753	0.623693241	0.700373914	0.666878534	0.537659055	0.751072448	0.493592535	0.595052731	0.555341862	0.638189729	0.695762849	0.599560936	0.508888206	0.72638068	0.585704268	0.792832285	0.736656542	0.666028087	0.756281982	0.452886113	0.506253458	0.650952589	0.739359023	0.665839396	0.406168015	0.62252036	0.53906645	0.702457209	0.610077728	0.532818501	0.591168594	0.574108671	0.577316169	0.701312238	0.637119813	0.563550554	0.395451992	0.749899218	0.640060975	0.638586171
LOR091C	0.370856722	0.324558105	0.171903275	0.209838115	0.180445212	0.263438356	0.169821784	0.268820636	0.167190342	0.81659571	0.348316673	0.482935871	0.51394754	0.116050082	0.788775594	0.769670816	0.445707862	0.290254311	0.567747579	0.206066226	0.371682537	0.607777088	0.860788994	0.326411116	0.649074257	0.742520328	0.185699808	0.422786421	0.349638431	0.474060089	0.533020566	0.268343824	0.222958158	0.414112019	0.554191874	0.375037122	0.817505012	0.830916216	0.768961938	0.271976721	0.259794672	0.126134536	0.214893632	0.220767083	0.590103518	0.407797415	0.748521924	0.708830566	0.401523928	0.579714212	0.574757865	0.426135031	0.46473113	0.654100114	0	0.653440842	0.117488863	0.199876575	0.166739172	0.593551968	0.242659736	0.185719662	0.206951012	0.730379929	0.230687395	0.732968319	0.583183905	0.600083858	0.531180828	0.156763041	0.498397405	0.251899296	0.197959904	0.142453635	0.458975595	0.22474845	0.599555691	0.75103199	0.131977759	0.168029565	0.522037154	0.298889945	0.192137541	0.243884904	0.483628312	0.161948001	0.263021755	0.153472692	0.230334496	0.195437461	0.285166383	0.396013899	0.205901821	0.26388379	0.768680245	0.802696942	0.473208499	0.170492432	0.328901685	0.228959528	0.201022211	0.154654742	0.196293096	0.5373556	0.216547257	0.16704121	0.18794624	0.143450725	0.504997914	0.271929669	0.699621824	0.162691759	0.816185725	0.60550469	0.270623553	0.798761598	0.329001076	0.158213547	0.556708168	0.203267251	0.663279445	0.197728886	0.136010968	0.189645793
LOR098C	0.60253201	0.555479052	0.648118724	0.610802888	0.671637761	0.547624674	0.70770654	0.539026318	0.648362568	0.774059928	0.418266192	0.372276228	0.437002396	0.636107191	0.743503551	0.494893118	0.524824777	0.610077289	0.546617624	0.59729262	0.53623166	0.33599427	0.709174186	0.51134175	0.539284258	0.617124091	0.685500552	0.499793305	0.50992368	0.406238984	0.516835429	0.525126143	0.561288114	0.504572521	0.553558272	0.545226415	0.688765252	0.553955397	0.50677814	0.56271535	0.571350441	0.634795924	0.632715839	0.495636766	0.506691576	0.543381403	0.698423021	0.54950487	0.450315669	0.5017534	0.549399698	0.465073448	0.476198689	0.560775111	0.653440842	0	0.65243262	0.722770149	0.693566038	0.488934188	0.54552504	0.710839082	0.709603476	0.558281914	0.589595401	0.592488843	0.513048557	0.338186259	0.557597342	0.615330506	0.659063148	0.482654376	0.68868094	0.66997712	0.627011016	0.555958129	0.452537774	0.521161227	0.63345107	0.697351345	0.527241669	0.552759185	0.714285559	0.491379051	0.517861495	0.619013611	0.647660311	0.627462814	0.576904691	0.728208303	0.539935226	0.576552588	0.618654945	0.655161984	0.726572992	0.647140054	0.387182874	0.690621365	0.438503042	0.763995563	0.707858986	0.635456924	0.728880446	0.587241061	0.598850803	0.620825999	0.708308256	0.658312788	0.472698918	0.645078384	0.578308817	0.680019668	0.610948435	0.46749685	0.533543106	0.538102833	0.58087188	0.675568555	0.631332771	0.563603093	0.505808134	0.724604888	0.627139346	0.645101112
LOR099C	0.348208926	0.315566859	0.123646722	0.206913417	0.114604608	0.26142785	0.111241429	0.267398968	0.097615488	0.816389133	0.342684355	0.473775841	0.508740311	0.075298757	0.791933194	0.763752852	0.435407528	0.291755756	0.574078747	0.202405595	0.362825534	0.598882462	0.855589413	0.322075953	0.662698128	0.732179173	0.125334707	0.419559244	0.351405094	0.465200545	0.531460913	0.253375322	0.214901077	0.404028638	0.549924686	0.355132714	0.827239838	0.812894366	0.757121747	0.256897561	0.24294784	0.083069927	0.215808991	0.201131897	0.592784149	0.41441371	0.731554531	0.711968008	0.401335179	0.58141396	0.563517327	0.42015391	0.458196201	0.648786088	0.117488863	0.65243262	0	0.141948149	0.148576781	0.591364405	0.241965951	0.118048658	0.147503797	0.730112837	0.224545186	0.739505833	0.57602023	0.596123976	0.529358896	0.164558323	0.49594201	0.244208999	0.149140182	0.080725302	0.45755936	0.216307574	0.593352576	0.751335049	0.108411358	0.104993286	0.502620668	0.288782738	0.137213505	0.24798863	0.468231483	0.153357	0.255155867	0.10263218	0.235888349	0.140501696	0.276318212	0.386155771	0.20102662	0.264370172	0.767597221	0.796700979	0.474871853	0.09945315	0.327101846	0.175638048	0.152734049	0.127949555	0.143258959	0.548164006	0.229961964	0.141738296	0.137186465	0.099192447	0.510187202	0.256501387	0.68331817	0.102665812	0.827831583	0.587840919	0.251442275	0.808665616	0.309033832	0.097815896	0.55418954	0.202466125	0.66602466	0.143625449	0.10641805	0.182255631
LOR101C	0.450281721	0.394377582	0.163107288	0.272339132	0.142292008	0.298710513	0.061118174	0.340102673	0.131859333	0.883400109	0.433659909	0.576499411	0.586910198	0.167814302	0.883968735	0.862453431	0.548765685	0.363447924	0.681393942	0.298651451	0.417879226	0.702020939	0.935250033	0.398070232	0.744561735	0.844856021	0.119569375	0.5354923	0.447778253	0.575324939	0.637305492	0.362379601	0.305304745	0.51795999	0.653418729	0.435213655	0.909665991	0.926557262	0.824738303	0.324307411	0.322242434	0.170997828	0.279584884	0.267383687	0.699350917	0.511362341	0.83716682	0.810071729	0.462959599	0.68718889	0.659135081	0.524397576	0.568429506	0.763970669	0.199876575	0.722770149	0.141948149	0	0.194872001	0.698127302	0.237200609	0.05437965	0.075112452	0.836539755	0.30551234	0.8329412	0.670718877	0.674441007	0.637598296	0.220443844	0.561237414	0.330671496	0.072286	0.152898725	0.485105383	0.317573772	0.703979841	0.852685901	0.181085413	0.083529103	0.606276611	0.366498692	0.061305373	0.295834097	0.534857908	0.23351768	0.285087381	0.161299476	0.331254812	0.124888015	0.380886335	0.476777462	0.283845564	0.341734592	0.847634739	0.907936997	0.573749509	0.103103328	0.402839263	0.082172102	0.077334738	0.168833893	0.062642853	0.650867696	0.329961341	0.17592054	0.0810624	0.165862377	0.611680341	0.337628752	0.781652949	0.112024801	0.919016104	0.668057252	0.336603496	0.907823797	0.358775317	0.095003326	0.63124958	0.275880026	0.772929047	0.066096869	0.179418786	0.252414552
LOR102C	0.406765766	0.374391284	0.168994371	0.239550663	0.179440947	0.291404912	0.1675004	0.326850152	0.168404061	0.847267157	0.401907206	0.543105954	0.5484245	0.148350033	0.844293269	0.809378953	0.48294403	0.329638883	0.633558881	0.251010194	0.413942079	0.651850777	0.887422889	0.33287477	0.704270514	0.750871392	0.183647393	0.425556731	0.413586543	0.510012848	0.582709814	0.318139273	0.258123072	0.466245224	0.620359506	0.396514019	0.874009852	0.840437989	0.767928643	0.298950704	0.289935764	0.13940444	0.25175211	0.23430328	0.656016101	0.470046564	0.791520431	0.770728509	0.421301435	0.640837457	0.609795634	0.486684313	0.511636403	0.686848042	0.166739172	0.693566038	0.148576781	0.194872001	0	0.639437296	0.267420444	0.181534946	0.189634764	0.753414463	0.256731909	0.789625577	0.633008346	0.639354935	0.58849144	0.195090183	0.530279806	0.301009599	0.194711069	0.154900221	0.468457271	0.256739203	0.635821921	0.791853355	0.150405581	0.161166444	0.560452022	0.235997437	0.180760759	0.26433405	0.501032196	0.185336119	0.268229689	0.165421826	0.280804246	0.183794895	0.330119164	0.43673855	0.2105099	0.305477025	0.808276942	0.865381964	0.534199812	0.170304695	0.354073979	0.216149398	0.201772616	0.161616332	0.183096051	0.606410003	0.281986566	0.17507962	0.189880926	0.161951029	0.572487092	0.305718392	0.745374758	0.162982977	0.883753353	0.623272972	0.300820337	0.869368989	0.35672387	0.163817458	0.585895602	0.256521833	0.714655971	0.194559279	0.138978308	0.195775056
LOR103C	0.516142566	0.483780321	0.630852932	0.561244743	0.647516167	0.510708651	0.658312375	0.500833241	0.636888761	0.745728697	0.528690352	0.414488577	0.322364521	0.564096125	0.716984483	0.574001606	0.458212233	0.603868582	0.384880951	0.541835267	0.475008077	0.395562582	0.769166689	0.448675121	0.354595931	0.53768568	0.671201688	0.396315821	0.531793884	0.401829619	0.400214988	0.487236388	0.534089871	0.461607618	0.379501956	0.482147093	0.416425645	0.591710678	0.698758236	0.591491384	0.536050206	0.584776889	0.526281538	0.623179152	0.392462857	0.449925572	0.660966275	0.369760132	0.413164739	0.442516998	0.491435811	0.437212791	0.422071251	0.44460708	0.593551968	0.488934188	0.591364405	0.698127302	0.639437296	0	0.555323823	0.680338622	0.695138718	0.552220818	0.523875914	0.509122954	0.461697023	0.477362992	0.426837737	0.611081604	0.60369983	0.475984823	0.656024034	0.604738322	0.661364237	0.518601596	0.373133135	0.595683725	0.583024193	0.660767072	0.447015183	0.585110678	0.684569485	0.552834299	0.429755992	0.569827674	0.655889774	0.62635898	0.496995554	0.689131813	0.474358891	0.54043666	0.542310775	0.548405527	0.695947341	0.59344972	0.506667555	0.664035273	0.548201099	0.728177273	0.67151495	0.637874876	0.692872847	0.386164661	0.467454809	0.647345014	0.671814855	0.61216618	0.438688291	0.57738918	0.482700523	0.62894894	0.542998789	0.552463871	0.557207621	0.621789368	0.535884051	0.645095918	0.577885211	0.554597734	0.412409934	0.686446868	0.583862652	0.597392887
LOR202C	0.398117007	0.319041278	0.234416195	0.20702849	0.264796114	0.161699033	0.261603106	0.257877865	0.241465838	0.824227542	0.360730235	0.418424264	0.408098397	0.235048451	0.845877722	0.769361661	0.44634835	0.295859954	0.572135444	0.236928545	0.310809627	0.558039311	0.803256948	0.261349088	0.613177116	0.709458637	0.276587225	0.399599102	0.387303589	0.472421517	0.510393167	0.233387065	0.220261591	0.391378182	0.571019668	0.303575243	0.76762847	0.76540199	0.779422844	0.25964678	0.249710428	0.226081122	0.222745013	0.223860942	0.61324157	0.395126294	0.763873797	0.654391842	0.305655928	0.544394289	0.590869993	0.398943207	0.448028319	0.67664994	0.242659736	0.54552504	0.241965951	0.237200609	0.267420444	0.555323823	0	0.269878931	0.287328007	0.714945916	0.225289396	0.696789926	0.523540789	0.539324169	0.544391314	0.207541281	0.509139392	0.170956085	0.235312748	0.244976494	0.433818801	0.239307658	0.552766781	0.705663728	0.218104297	0.256097258	0.506791211	0.295661261	0.268695861	0.143975685	0.37716426	0.207904198	0.255914513	0.219395984	0.242921301	0.283855865	0.290513273	0.389528419	0.216929301	0.299821515	0.778586803	0.795018438	0.478076265	0.253291506	0.31081863	0.309548844	0.254403039	0.241061792	0.277903832	0.586967269	0.267576296	0.231217138	0.278705187	0.249091711	0.514106904	0.283757535	0.690108345	0.25084575	0.746362732	0.628020821	0.281641486	0.798379438	0.270401723	0.233591068	0.559208644	0.18766487	0.647522633	0.279007673	0.215255555	0.249855356
LOR203C	0.419002395	0.394881289	0.152691355	0.265270669	0.12467992	0.302608276	0.047658582	0.34296926	0.120994916	0.868608971	0.399835177	0.544434896	0.573805229	0.146751938	0.858210795	0.840124639	0.529852391	0.349109307	0.66118756	0.26392451	0.437353026	0.677913267	0.92088025	0.379720551	0.733634754	0.820762816	0.101314088	0.512220881	0.411136988	0.553239203	0.62019647	0.339104622	0.284081256	0.496241621	0.623316731	0.398643481	0.898338281	0.898970269	0.804983776	0.315018892	0.313385824	0.147741963	0.273310801	0.237073675	0.666586553	0.494745666	0.809631858	0.796420376	0.453357905	0.664560384	0.648701041	0.50111883	0.531409873	0.74530793	0.185719662	0.710839082	0.118048658	0.05437965	0.181534946	0.680338622	0.269878931	0	0.070781941	0.814074792	0.294462387	0.814960986	0.642352049	0.653706019	0.614600671	0.207250156	0.552368352	0.310601891	0.069126598	0.13642745	0.478576504	0.293062705	0.680695335	0.824763552	0.166400495	0.071383556	0.58542019	0.341796316	0.0485375	0.28130166	0.50192517	0.215466454	0.275766318	0.1495613	0.303054553	0.117007594	0.354301683	0.452610607	0.266931888	0.330065109	0.835316008	0.874612101	0.549469463	0.087726748	0.381592709	0.080564306	0.07398405	0.156166564	0.054610873	0.634000676	0.31665683	0.163597349	0.075493224	0.147120046	0.581641583	0.320529771	0.748955094	0.093872857	0.899537352	0.648968452	0.315660952	0.893599294	0.369935478	0.088762093	0.620098311	0.263167723	0.750438759	0.061917977	0.159928667	0.23322765
