ID	LOR002C	LOR003C	LOR005C	LOR006C	LOR007C	LOR008C	LOR009C	LOR011C	LOR012C	LOR013C	LOR014C	LOR015C	LOR016C	LOR017C	LOR018C	LOR019C	LOR020C	LOR021C	LOR022C	LOR023C	LOR024C	LOR025C	LOR026C	LOR027C	LOR028C	LOR029C	LOR030C	LOR033C	LOR034C	LOR036C	LOR037C	LOR042C	LOR046C	LOR051C	LOR054C	LOR055C	LOR058C	LOR060C	LOR061C	LOR062C	LOR063C	LOR065C	LOR070C	LOR072C	LOR074C	LOR076C	LOR078C	LOR081C	LOR082C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR091C	LOR098C	LOR099C	LOR101C	LOR102C	LOR103C	LOR202C	LOR203C	LOR204C	LOR206C	LOR207C	LOR208C	LOR210C	LOR211C	LOR212C	LOR214C	LOR215C	LOR216C	LOR217C	LOR218C	LOR219C	LOR220C	LOR221C	LOR222C	LOR223C	LOR224C	LOR225C	LOR226C	LOR227C	LOR228C	LOR229C	LOR230C	LOR231C	LOR233C	LOR234C	LOR235C	LOR237C	LOR238C	LOR239C	LOR240C	LOR241C	LOR242C	LOR243C	LOR246C	LOR248C	LOR249C	LOR254C	LOR258C	LOR259C	LOR260C	LOR262C	LOR264C	LOR269C	LOR270C	LOR272C	LOR274C	LOR275C	LOR279C	LOR281C	LOR282C	LOR283C	LOR284C	LOR287C	LOR288C	LOR289C	LOR294C	LOR295C	LOR300C	LOR301C	LOR303C
Methanococcus maripaludis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanocorpusculum labreanum	0	79	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	155	12	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanoculleus bourgensis	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanoculleus marisnigri	0	35	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanofollis liminatans	35	171	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	29	28	30	226	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanosaeta harundinacea	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanosarcina barkeri	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanosarcina mazei	18	114	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	21	26	0	172	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanothrix soehngenii	10	73	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylibium petroleiphilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	12	0	0	0	0	0	73	0	15	0	0	0	25	0	0	27	0	0	49	0	0	0	0	0	0	0	0	0	0	12	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	19	0	0	13
Methylobacterium aquaticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	150	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	30	0	0	30	0	0	22	0	0	29	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	45	0	0	0	40	0	0	0	38	0	0	17	0	0	0	0	191	0	0	0
Methylobacterium currus	0	0	0	0	0	30	0	0	46	0	0	0	0	0	34	0	0	0	0	0	0	0	0	105	51	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	24	0	0	0	0	0	25	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	30	0	0	0	47	0	0	0	43	0	0	39	0	0	0	0	275	0	0	0
Methylobacterium nodulans	0	0	20	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	28	27	0	14	0	0	0	0	0	0	0	0	25	0	0	0	0	52	0	0	0	0	0	0	0	0	25	0	0	0	0	0	40	0	0	41	0	0	12	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	21	0	0	0	15	0	0	0	20	0	0	69	0	0	0	0	45	0	0	0
Methylobacterium phyllosphaerae	0	81	0	0	0	22	0	33	0	39	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylobacterium radiotolerans	39	0	0	0	0	0	0	27	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	73	0	0	35	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylobacterium sp. 17SD2-17	0	0	0	0	0	0	0	10	0	16	0	0	0	0	79	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	26	0	0	0	0	0	36	0	0	62	0	0	26	0	0	52	32	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	13	0	46	0	0	0	0	0	0	30	0	0	0	0	25	0	0	0
Methylobacterium sp. 17Sr1-1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	33	53	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	32	0	0	18	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	267	0	0	0
Methylobacterium sp. 17Sr1-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	76	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	30	0	0	0	32	0	0	0	0	0	0	16	0	0	0	0	230	0	0	0
Methylobacterium sp. 17Sr1-43	0	96	32	0	0	27	0	11	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	91	0	0	54	0	0	36	0	0	0	25	0	0	0	0	0	0	0	0	0	0	19	0	0	0	68	0	15	0	45	0	0	0	0	0	51	0	0	0	0	0	160	0	0	212	0	0	29	0	0	1034	73	0	0	0	0	38	58	0	0	70	0	0	0	0	0	55	0	0	46	0	43	25	0	0	0	0	54	0	49	24	0	37	0	167	0	0	33	15	0	0	41	0	0	0	0	64	0	0	0
Methylobacterium sp. 4-46	0	0	0	137	0	0	0	0	0	27	0	0	0	0	43	0	32	0	0	0	0	0	0	0	45	0	0	0	38	0	27	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	24	0	0	0	0	0	23	0	0	0	0	0	0	0	0	32	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	34	0	0	0	0	0	0	39	31	0	0	0	31	0	0	0	23	0	0	24	0	0	0	0	52	0	0	0
Methylobacterium sp. AMS5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	30	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylobacterium sp. C1	0	0	0	0	0	0	0	42	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0
Methylobacterium sp. DM1	0	64	0	0	0	0	0	114	23	21	26	55	54	39	1129	0	46	0	0	56	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	23	0	30	0	0	0	0	0	0	0	0	0	0	0	930	0	0	228	0	0	13	0	0	111	47	0	42	66	0	0	55	0	0	15	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	42	0	350	0	63	23	0	537	0	0	34	46	0	42	35	0	0	0	0	95	0	33	0
Methylobacterium sp. XJLM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	104	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylocaldum marinum	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methyloceanibacter caenitepidi	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
Methyloceanibacter sp. wino2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylocella silvestris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0
Methylocystis bryophila	0	0	0	0	0	0	0	12	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
Methylocystis sp. SC2	0	0	12	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
Methylophilus sp. TWE2	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylorubrum extorquens	0	42	0	62	0	0	0	57	15	0	0	0	0	0	900	40	44	0	43	28	55	0	0	0	216	40	0	50	0	0	0	0	0	34	51	0	48	0	0	0	0	0	52	0	62	0	0	43	0	72	51	87	72	48	41	0	0	0	0	40	0	0	0	41	0	350	0	0	246	0	0	125	0	0	232	43	68	0	19	0	0	44	0	0	52	0	0	0	0	0	49	32	0	0	0	32	66	0	19	0	0	67	0	315	45	0	0	0	176	28	0	0	254	0	0	153	0	0	0	32	103	43	0	0
Methylorubrum populi	0	0	0	0	0	0	0	151	0	0	0	15	0	33	1152	67	113	0	14	0	0	0	0	29	408	0	0	26	33	0	0	0	0	0	16	0	19	0	57	0	0	0	0	0	0	46	0	20	0	0	25	0	18	57	0	0	0	0	0	24	22	0	0	0	45	602	22	0	450	0	0	37	0	32	417	39	22	43	31	0	29	24	0	0	22	0	0	0	0	0	0	0	0	31	0	0	97	0	21	0	0	120	0	472	50	27	28	0	323	0	0	27	767	0	0	68	21	0	0	81	85	0	20	30
Methylosinus trichosporium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0
Methyloversatilis sp. RAC08	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Micavibrio aeruginosavorus	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	10	0	0	0	0	0	0	0	0
Microbacterium aurum	59	39	324	95	17	57	19	46	39	110	33	84	82	102	1174	95	400	28	137	31	20	14	99	11	49	70	50	54	36	181	45	38	40	274	138	67	46	88	73	36	31	45	23	39	51	5730	0	19	32	28	40	136	43	33	46	0	28	38	58	24	48	0	0	71	66	44	435	17	240	17	0	63	62	51	123	58	62	88	119	0	39	345	0	29	19	22	32	78	95	0	124	32	76	5006	0	196	66	0	65	0	0	28	33	78	18	25	62	27	25	29	62	167	109	708	38	1588	44	27	0	80	1458	43	42	23
Microbacterium chocolatum	16	38	53	67	0	0	0	33	0	0	16	29	22	26	26	31	54	0	31	19	0	52	0	0	30	0	0	21	22	34	0	0	0	27	219	11	17	25	11	77	0	26	0	0	15	398	21	0	15	0	0	18	23	0	0	0	15	0	0	40	0	0	0	14	0	0	12	70	52	0	0	14	0	25	25	25	11	0	19	0	26	21	0	0	13	0	12	0	22	0	12	0	0	745	0	67	27	0	20	0	0	0	0	0	0	13	0	33	0	0	65	36	0	105	0	286	0	0	0	16	28	0	67	28
Microbacterium foliorum	42	0	26	0	23	0	0	23	0	26	0	17	0	0	0	75	42	0	28	26	23	23	0	12	27	89	0	29	17	19	0	0	0	0	23	13	24	27	19	0	0	0	0	11	0	241	0	19	0	0	0	21	23	0	0	0	25	0	0	50	0	0	0	35	0	0	33	0	44	0	0	40	0	21	17	52	121	30	29	0	22	0	0	60	27	21	0	0	14	0	31	36	0	577	0	50	17	0	0	0	0	0	0	0	26	0	0	0	0	0	31	37	0	87	0	273	0	27	0	0	38	16	0	14
Microbacterium hominis	18	0	146	0	0	72	0	21	14	0	18	0	11	22	52	32	220	0	0	0	0	0	0	0	88	17	0	0	12	32	61	0	0	61	28	0	0	18	21	0	0	22	0	0	0	1512	0	0	14	0	14	19	0	0	0	0	31	0	0	26	0	0	0	22	23	39	68	28	55	0	0	0	0	0	31	25	0	0	81	0	0	17	0	0	0	0	0	21	18	0	16	17	20	4372	0	30	22	0	0	0	0	0	0	0	27	0	0	0	0	12	27	89	0	489	22	1402	0	0	0	0	89	0	0	32
Microbacterium paludicola	23	0	55	0	0	13	0	54	0	0	0	51	0	0	14	22	41	0	0	0	0	13	0	0	0	0	0	18	18	23	0	0	0	0	13	0	0	13	25	11	0	12	0	0	0	291	0	19	11	17	14	17	20	0	0	0	14	0	0	22	21	0	0	0	0	0	18	0	27	0	0	18	0	0	0	15	15	0	22	0	20	0	0	0	89	0	0	0	0	0	18	0	0	697	0	25	0	0	0	0	0	0	0	0	0	0	0	0	11	0	21	32	0	92	0	260	0	0	0	19	14	13	0	0
Microbacterium paraoxydans	49	218	337	0	140	96	66	104	0	0	81	101	108	0	0	0	151	0	0	0	0	0	0	38	0	0	0	0	321	656	0	0	0	0	0	63	0	293	0	51	0	57	0	59	0	0	0	0	64	0	75	291	87	0	0	0	74	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	54	0	71	0	0	0	0	201	0	112	258	0	81	0	0	0	0	0	0	119	0	0	50	77	253	0	0	0	137	295	0	0	0	0	86	0	0	124
Microbacterium pygmaeum	0	10	12	0	14	0	0	0	0	12	0	12	0	0	0	24	29	0	0	0	0	0	0	0	40	0	0	0	0	10	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	185	0	12	0	0	0	11	14	0	0	0	0	0	0	12	0	0	0	0	0	0	28	0	20	0	0	11	0	0	0	25	11	12	0	0	14	11	0	0	0	0	0	0	13	0	0	13	0	417	0	18	0	0	0	0	0	0	0	0	15	0	0	0	0	0	24	0	0	41	0	175	0	0	0	0	21	0	0	0
Microbacterium sp. 1.5R	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0
Microbacterium sp. BH-3-3-3	0	0	18	0	0	0	0	36	0	0	17	13	0	0	0	16	41	0	20	0	0	0	0	0	14	0	0	16	0	21	0	0	0	0	15	0	0	21	0	0	0	0	0	0	22	195	0	0	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	46	25	0	0	43	0	0	16	59	0	0	29	0	11	0	0	0	13	0	0	0	0	0	0	0	0	441	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	60	20	199	0	0	0	0	13	0	0	0
Microbacterium sp. CGR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0
Microbacterium sp. LKL04	0	56	37	31	0	20	0	13	0	55	14	0	21	36	0	20	52	0	34	0	32	0	0	0	17	25	0	18	11	22	0	0	0	0	25	0	0	14	19	18	0	18	0	0	16	288	0	17	19	21	0	19	27	0	42	0	15	0	0	22	0	0	0	0	0	18	0	32	13	0	0	23	0	0	0	22	31	0	16	0	0	12	0	15	22	0	0	0	22	0	32	13	0	624	0	24	19	0	0	0	0	0	0	0	0	0	0	16	0	0	15	15	0	79	0	220	0	19	0	0	0	0	0	0
Microbacterium sp. No. 7	19	0	45	26	37	0	0	17	27	13	0	0	25	18	25	47	83	0	13	20	0	0	15	0	22	19	22	0	36	37	45	0	0	27	35	19	27	16	37	10	0	0	0	13	30	511	26	32	0	18	0	27	16	32	0	0	0	0	0	26	0	0	0	19	0	0	85	0	48	0	0	31	0	0	0	34	14	33	76	0	30	23	0	0	22	0	21	0	19	0	21	17	15	1810	0	34	46	0	20	0	0	0	0	14	21	12	0	0	10	0	211	98	0	225	22	465	0	0	0	15	49	0	0	53
Microbacterium sp. PAMC 28756	0	0	0	0	34	0	0	0	0	79	16	34	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	51	0	0	0	0	0	0	0	0	0	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	60	63	0	0	0	0	129	0	0	0	0	0	0	0	0	45	46	0	913	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	126	0	227	0	0	0	0	34	0	0	0
Microbacterium sp. PM5	0	0	76	0	0	0	0	0	15	0	0	0	0	0	16	29	79	0	0	0	0	0	0	0	0	0	0	0	10	16	0	0	26	12	12	0	0	43	0	0	0	0	0	0	19	511	0	0	0	0	0	17	15	0	0	0	0	0	0	27	0	0	0	0	0	0	22	0	33	0	0	17	0	0	0	23	0	0	48	0	13	0	0	0	0	0	0	0	0	0	16	15	0	1253	0	24	16	0	0	0	0	0	0	0	0	0	0	0	0	0	17	45	0	139	0	400	0	0	0	28	34	0	0	0
